,iskola,neme,eletpalya,lakossag,d10,d11,egyutt
1811,8,1,0.6440677966101696,0.028328789355598058,1,1,2
1812,5,2,0.7118644067796609,0.028328789355598058,1,1,3
1813,6,2,0.2711864406779661,0.028328789355598058,1,1,3
1814,3,1,0.2711864406779661,0.028328789355598058,1,1,3
1815,3,1,0.1864406779661017,0.028328789355598058,1,1,3
1816,3,1,0.728813559322034,0.028328789355598058,1,1,2
1817,3,2,0.5932203389830508,0.028328789355598058,1,1,1
1818,4,2,0.33898305084745767,0.028328789355598058,1,1,2
1819,6,1,0.7118644067796609,0.000378153964984552,1,1,2
1820,3,1,0.20338983050847464,0.000378153964984552,1,1,3
1821,3,1,0.6271186440677967,0.000378153964984552,1,1,2
1822,3,2,0.42372881355932207,0.000378153964984552,1,0,4
1823,4,2,0.28813559322033905,0.000378153964984552,1,0,3
1824,2,1,0.42372881355932207,0.000378153964984552,1,0,3
1825,3,1,0.7118644067796609,0.000378153964984552,1,0,2
1826,4,2,0.6271186440677967,0.000378153964984552,1,1,1
1827,3,2,0.5932203389830508,0.000378153964984552,1,0,4
1828,4,1,0.20338983050847464,0.000378153964984552,1,0,3
1829,2,2,0.45762711864406785,0.000378153964984552,1,0,1
1830,3,2,0.5084745762711864,0.00020344453435339118,1,1,4
1831,4,2,0.6949152542372881,0.00020344453435339118,1,1,3
1832,3,1,0.11864406779661019,0.00020344453435339118,1,1,7
1833,5,2,0.5932203389830508,0.00020344453435339118,1,1,2
1834,4,2,0.3050847457627119,0.00020344453435339118,1,1,2
1835,8,2,0.6101694915254237,0.03553957628365455,1,1,2
1836,2,2,0.2711864406779661,0.03553957628365455,1,1,4
1837,3,1,0.2711864406779661,0.03553957628365455,1,1,4
1838,8,2,0.6101694915254237,0.03553957628365455,1,1,3
1839,4,2,0.33898305084745767,0.03553957628365455,1,1,3
1840,8,2,0.6101694915254237,0.03553957628365455,1,1,2
1841,3,2,0.4406779661016949,0.03553957628365455,1,1,1
1842,8,2,0.6101694915254237,0.03553957628365455,1,1,3
1843,6,1,0.20338983050847464,0.03553957628365455,1,1,2
1844,3,2,0.5423728813559323,0.03553957628365455,1,1,1
1845,3,2,0.4406779661016949,0.03553957628365455,1,1,3
1846,4,1,0.4406779661016949,0.03553957628365455,1,1,3
1847,3,2,0.5932203389830508,0.03553957628365455,1,1,2
1848,4,1,0.22033898305084748,0.03553957628365455,1,1,3
1849,4,2,0.4406779661016949,0.001731002648227159,1,1,4
1850,8,2,0.6610169491525424,0.001731002648227159,1,1,1
1851,4,2,0.3898305084745763,0.001731002648227159,1,1,4
1852,5,2,0.4067796610169491,0.001731002648227159,1,1,3
1853,4,1,0.20338983050847464,0.001731002648227159,1,1,2
1854,2,1,0.4067796610169491,0.00024252427541562454,1,1,2
1855,8,1,0.49152542372881364,0.00024252427541562454,1,1,2
1856,3,2,0.37288135593220345,0.00024252427541562454,1,1,4
1857,8,1,0.3559322033898305,0.00024252427541562454,1,1,1
1858,5,2,0.5084745762711864,1.0,1,1,1
1859,8,2,0.5254237288135593,1.0,1,1,2
1860,8,2,0.4067796610169491,1.0,1,1,2
1861,5,2,0.3220338983050847,1.0,1,1,2
1862,5,2,0.45762711864406785,1.0,1,1,1
1863,8,2,0.37288135593220345,1.0,1,1,2
1864,5,2,0.33898305084745767,1.0,1,1,3
1865,8,2,0.5084745762711864,1.0,1,1,2
1866,5,2,0.4745762711864407,1.0,1,1,1
1867,5,2,0.20338983050847464,1.0,1,1,2
1868,8,2,0.5254237288135593,1.0,1,1,3
1869,5,2,0.5084745762711864,1.0,1,1,3
1870,5,2,0.5084745762711864,1.0,1,1,2
1871,5,2,0.23728813559322032,1.0,1,1,1
1872,5,2,0.3220338983050847,1.0,1,1,2
1873,8,2,0.4406779661016949,1.0,1,1,2
1874,5,2,0.4067796610169491,1.0,1,1,1
1875,5,1,0.6101694915254237,1.0,1,1,1
1876,5,2,0.3220338983050847,1.0,1,1,2
1877,8,2,0.5254237288135593,1.0,1,1,2
1878,8,2,0.23728813559322032,1.0,1,1,2
1879,5,1,0.5593220338983051,1.0,1,1,1
1880,8,2,0.2711864406779661,1.0,1,1,1
1881,8,2,0.5423728813559323,1.0,1,1,1
1882,5,2,0.22033898305084748,1.0,1,1,3
1883,8,2,0.49152542372881364,1.0,1,1,2
1884,5,2,0.5593220338983051,1.0,1,1,2
1885,5,2,0.7118644067796609,1.0,1,1,1
1886,8,2,0.42372881355932207,1.0,1,1,2
1887,5,2,0.28813559322033905,1.0,1,1,3
1888,5,2,0.3898305084745763,1.0,1,1,2
1889,8,2,0.4067796610169491,1.0,1,1,2
1890,5,1,0.6949152542372881,1.0,1,1,1
1891,3,1,0.49152542372881364,1.0,1,1,2
1892,5,2,0.3220338983050847,1.0,1,1,2
1893,5,2,0.2711864406779661,1.0,1,1,2
1894,5,2,0.3898305084745763,1.0,1,1,2
1895,5,1,0.49152542372881364,1.0,1,1,1
1896,3,2,0.08474576271186446,1.0,1,1,3
1897,3,1,0.7118644067796609,1.0,1,1,1
1898,8,1,0.22033898305084748,1.0,1,1,1
1899,3,2,0.576271186440678,1.0,1,1,2
1900,8,2,0.33898305084745767,1.0,1,1,1
1901,5,2,0.33898305084745767,1.0,1,1,3
1902,3,1,0.1864406779661017,1.0,1,1,1
1903,8,2,0.6271186440677967,1.0,1,1,1
1904,5,2,0.3220338983050847,1.0,1,1,3
1905,5,2,0.22033898305084748,1.0,1,1,2
1906,3,1,0.22033898305084748,1.0,1,1,1
1907,3,2,0.5593220338983051,1.0,1,1,1
1908,5,2,0.45762711864406785,1.0,1,1,3
1909,5,1,0.7118644067796609,1.0,1,1,1
1910,5,2,0.22033898305084748,1.0,1,1,1
1911,3,2,0.3220338983050847,1.0,1,1,2
1912,5,2,0.6610169491525424,1.0,1,1,1
1913,3,1,0.728813559322034,1.0,1,1,2
1914,3,2,0.5254237288135593,1.0,1,1,3
1915,5,2,0.42372881355932207,1.0,1,1,2
1916,3,1,0.7627118644067796,1.0,1,1,1
1917,3,1,0.7457627118644068,1.0,1,1,1
1918,8,2,0.49152542372881364,1.0,1,1,3
1919,3,1,0.42372881355932207,1.0,1,1,2
1920,3,2,0.28813559322033905,1.0,1,1,3
1921,3,1,0.5254237288135593,1.0,1,1,1
1922,8,2,0.3050847457627119,1.0,1,1,2
1923,3,2,0.5084745762711864,1.0,1,1,4
1924,5,2,0.45762711864406785,1.0,1,1,3
1925,3,1,0.7627118644067796,1.0,1,1,1
1926,5,2,0.5254237288135593,1.0,1,1,3
1927,8,2,0.28813559322033905,1.0,1,1,1
1928,3,1,0.5254237288135593,1.0,1,1,3
1929,5,2,0.15254237288135597,1.0,1,1,3
1930,8,2,0.49152542372881364,1.0,1,1,1
1931,3,1,0.3220338983050847,1.0,1,1,2
1932,8,2,0.5423728813559323,1.0,1,1,2
1933,5,2,0.6101694915254237,1.0,1,1,2
1934,3,1,0.6440677966101696,1.0,1,1,2
1935,3,2,0.4745762711864407,1.0,1,1,3
1936,5,2,0.3898305084745763,1.0,1,1,3
1937,3,1,0.6949152542372881,1.0,1,1,1
1938,5,2,0.5084745762711864,1.0,1,1,3
1939,3,1,0.22033898305084748,1.0,1,1,1
1940,8,1,0.45762711864406785,1.0,1,1,2
1941,5,2,0.6610169491525424,1.0,1,1,1
1942,8,2,0.20338983050847464,1.0,1,1,1
1943,3,1,0.49152542372881364,1.0,1,1,3
1944,2,2,0.7627118644067796,1.0,1,1,1
1945,7,1,0.5254237288135593,1.0,1,1,1
1946,5,2,0.4745762711864407,1.0,1,1,1
1947,2,2,0.3559322033898305,1.0,1,1,2
1948,3,1,0.03389830508474578,1.0,1,1,2
1949,5,2,0.5593220338983051,1.0,1,1,1
1950,2,2,0.23728813559322032,1.0,1,1,4
1951,6,1,0.6271186440677967,1.0,1,1,2
1952,5,2,0.6779661016949152,1.0,1,1,1
1953,5,2,0.6949152542372881,1.0,1,1,1
1954,2,2,0.42372881355932207,1.0,1,1,2
1955,8,2,0.03389830508474578,1.0,1,1,1
1956,7,1,0.5593220338983051,1.0,1,1,4
1957,5,1,0.9491525423728813,1.0,1,1,1
1958,5,2,0.25423728813559326,1.0,1,1,1
1959,8,1,0.3898305084745763,1.0,1,1,3
1960,5,2,0.49152542372881364,1.0,1,1,1
1961,8,1,0.4067796610169491,1.0,1,1,3
1962,4,1,0.4067796610169491,1.0,1,1,4
1963,5,1,0.33898305084745767,1.0,1,1,2
1964,4,1,0.23728813559322032,1.0,1,1,3
1965,6,2,0.3050847457627119,1.0,1,1,2
1966,5,2,0.5593220338983051,1.0,1,1,2
1967,4,1,0.4067796610169491,1.0,1,1,4
1968,9,2,0.4745762711864407,1.0,1,1,2
1969,4,1,0.576271186440678,1.0,1,1,2
1970,5,2,0.45762711864406785,1.0,1,1,2
1971,5,2,0.5423728813559323,1.0,1,1,2
1972,5,2,0.3559322033898305,1.0,1,1,1
1973,3,1,0.3898305084745763,1.0,1,1,2
1974,5,2,0.3220338983050847,1.0,1,1,1
1975,8,2,0.4745762711864407,1.0,1,1,2
1976,5,2,0.4067796610169491,1.0,1,1,3
1977,5,2,0.5084745762711864,1.0,1,1,2
1978,5,2,0.3898305084745763,1.0,1,1,1
1979,5,2,0.49152542372881364,1.0,1,1,2
1980,5,2,0.33898305084745767,1.0,1,1,3
1981,5,2,0.3220338983050847,1.0,1,1,2
1982,8,2,0.4745762711864407,1.0,1,1,2
1983,5,2,0.25423728813559326,1.0,1,1,2
1984,5,1,0.28813559322033905,1.0,1,1,1
1985,2,2,0.4745762711864407,1.0,1,1,2
1986,4,1,0.15254237288135597,1.0,1,1,3
1987,3,2,0.6440677966101696,1.0,1,1,3
1988,8,1,0.5254237288135593,1.0,1,1,2
1989,5,2,0.6949152542372881,1.0,1,1,1
1990,5,1,0.28813559322033905,1.0,1,1,1
1991,5,1,0.576271186440678,1.0,1,1,2
1992,8,1,0.20338983050847464,1.0,1,1,3
1993,5,2,0.37288135593220345,1.0,1,1,1
1994,5,2,0.25423728813559326,1.0,1,1,3
1995,5,2,0.5423728813559323,1.0,1,1,1
1996,2,1,0.6271186440677967,1.0,1,1,2
1997,8,1,0.23728813559322032,1.0,1,1,1
1998,5,1,0.37288135593220345,1.0,1,1,2
1999,9,2,0.25423728813559326,1.0,1,1,1
2000,3,2,0.5593220338983051,1.0,1,1,2
2001,5,2,0.6440677966101696,1.0,1,1,1
2002,5,1,0.08474576271186446,1.0,1,1,2
2003,5,1,0.33898305084745767,1.0,1,1,1
2004,8,2,0.6271186440677967,1.0,1,1,2
2005,5,1,0.33898305084745767,1.0,1,1,1
2006,5,1,0.22033898305084748,1.0,1,1,3
2007,5,2,0.6949152542372881,1.0,1,1,1
2008,2,2,0.4067796610169491,1.0,1,1,2
2009,5,1,0.28813559322033905,1.0,1,1,1
2010,5,2,0.6440677966101696,1.0,1,1,2
2011,3,2,0.23728813559322032,1.0,1,1,2
2012,3,1,0.16949152542372886,1.0,1,1,4
2013,2,1,0.5254237288135593,1.0,1,1,2
2014,2,1,0.15254237288135597,1.0,1,1,3
2015,5,2,0.23728813559322032,1.0,1,1,1
2016,5,2,0.6271186440677967,1.0,1,1,2
2017,5,2,0.7627118644067796,1.0,1,1,1
2018,5,1,0.3559322033898305,1.0,1,1,2
2019,6,1,0.37288135593220345,1.0,1,1,1
2020,2,1,0.5423728813559323,1.0,1,1,2
2021,2,1,0.25423728813559326,1.0,1,1,2
2022,5,2,0.3220338983050847,1.0,1,1,2
2023,8,1,0.22033898305084748,1.0,1,1,3
2024,5,1,0.6101694915254237,1.0,1,1,2
2025,5,2,0.576271186440678,1.0,1,1,1
2026,8,2,0.3559322033898305,1.0,1,1,1
2027,4,1,0.2711864406779661,1.0,1,1,3
2028,8,2,0.42372881355932207,1.0,1,1,1
2029,3,2,0.20338983050847464,1.0,1,1,3
2030,5,2,0.5084745762711864,1.0,1,1,1
2031,5,2,0.1864406779661017,1.0,1,1,3
2032,2,1,0.728813559322034,1.0,1,1,1
2033,3,2,0.6271186440677967,1.0,1,1,1
2034,2,2,0.6271186440677967,1.0,1,1,2
2035,2,1,0.5084745762711864,1.0,1,1,1
2036,9,1,0.16949152542372886,1.0,1,1,2
2037,3,1,0.2711864406779661,1.0,1,1,3
2038,5,2,0.5593220338983051,1.0,1,1,2
2039,5,1,0.15254237288135597,1.0,1,1,2
2040,4,1,0.23728813559322032,1.0,1,1,3
2041,8,2,0.7457627118644068,1.0,1,1,2
2042,5,2,0.3220338983050847,1.0,1,1,3
2043,9,1,0.20338983050847464,1.0,1,1,3
2044,6,2,0.6610169491525424,1.0,1,1,1
2045,5,2,0.7627118644067796,1.0,1,1,2
2046,6,1,0.6949152542372881,1.0,1,1,3
2047,8,1,0.33898305084745767,1.0,1,1,2
2048,5,2,0.7118644067796609,1.0,1,1,1
2049,8,1,0.5084745762711864,1.0,1,1,1
2050,6,2,0.22033898305084748,1.0,1,1,3
2051,8,2,0.7796610169491525,1.0,1,1,2
2052,5,1,0.3559322033898305,1.0,1,1,1
2053,6,1,0.3559322033898305,1.0,1,1,1
2054,5,2,0.49152542372881364,1.0,1,1,3
2055,6,2,0.23728813559322032,1.0,1,1,3
2056,9,2,0.16949152542372886,1.0,1,1,2
2057,8,2,0.3220338983050847,1.0,1,1,1
2058,5,1,0.3898305084745763,1.0,1,1,1
2059,8,2,0.5593220338983051,1.0,1,1,1
2060,5,1,0.3220338983050847,1.0,1,1,2
2061,8,2,0.2711864406779661,1.0,1,1,1
2062,4,2,0.28813559322033905,1.0,1,1,2
2063,8,2,0.3220338983050847,1.0,1,1,2
2064,3,1,0.7118644067796609,1.0,1,1,2
2065,4,2,0.22033898305084748,1.0,1,1,3
2066,4,2,0.45762711864406785,1.0,1,1,3
2067,8,2,0.3898305084745763,1.0,1,1,2
2068,4,2,0.576271186440678,1.0,1,1,2
2069,3,1,0.49152542372881364,1.0,1,1,2
2070,4,2,0.28813559322033905,1.0,1,1,3
2071,8,2,0.3220338983050847,1.0,1,1,1
2072,3,1,0.28813559322033905,1.0,1,1,2
2073,4,2,0.42372881355932207,1.0,1,1,2
2074,4,2,0.20338983050847464,1.0,1,1,2
2075,8,2,0.6610169491525424,1.0,1,1,1
2076,8,1,0.5932203389830508,1.0,1,1,2
2077,4,2,0.4745762711864407,1.0,1,1,2
2078,4,2,0.3050847457627119,1.0,1,1,2
2079,8,2,0.49152542372881364,1.0,1,1,1
2080,8,2,0.25423728813559326,1.0,1,1,1
2081,4,2,0.45762711864406785,1.0,1,1,3
2082,3,2,0.6101694915254237,1.0,1,1,2
2083,3,1,0.576271186440678,1.0,1,1,2
2084,4,2,0.5423728813559323,1.0,1,1,3
2085,4,2,0.5084745762711864,1.0,1,1,1
2086,3,1,0.28813559322033905,1.0,1,1,2
2087,5,2,0.3050847457627119,1.0,0,1,2
2088,5,2,0.5932203389830508,1.0,0,1,2
2089,3,1,0.3220338983050847,1.0,1,1,1
2090,8,2,0.49152542372881364,1.0,1,1,3
2091,4,2,0.4745762711864407,1.0,1,1,2
2092,4,1,0.20338983050847464,1.0,1,1,2
2093,4,2,0.4406779661016949,1.0,1,1,4
2094,8,2,0.3220338983050847,1.0,1,1,1
2095,8,1,0.33898305084745767,1.0,1,1,3
2096,4,2,0.42372881355932207,1.0,1,1,3
2097,3,2,0.5254237288135593,1.0,1,1,2
2098,8,2,0.5084745762711864,1.0,1,1,2
2099,8,1,0.49152542372881364,1.0,1,1,2
2100,8,2,0.4745762711864407,1.0,1,1,3
2101,8,2,0.23728813559322032,1.0,1,1,3
2102,4,2,0.49152542372881364,1.0,1,1,3
2103,8,1,0.576271186440678,1.0,1,1,4
2104,4,2,0.49152542372881364,1.0,1,1,1
2105,5,1,0.6271186440677967,1.0,1,1,2
2106,8,2,0.3220338983050847,1.0,1,1,3
2107,3,1,0.22033898305084748,1.0,1,1,2
2108,4,2,0.3050847457627119,1.0,1,1,2
2109,5,2,0.5423728813559323,1.0,1,1,1
2110,8,1,0.5084745762711864,1.0,1,1,2
2111,4,2,0.28813559322033905,1.0,1,1,1
2112,4,2,0.3898305084745763,1.0,0,1,3
2113,5,2,0.42372881355932207,1.0,1,1,3
2114,3,1,0.49152542372881364,1.0,1,1,4
2115,5,2,0.5084745762711864,1.0,1,1,2
2116,8,2,0.42372881355932207,1.0,1,1,1
2117,5,1,0.6610169491525424,1.0,1,1,1
2118,5,1,0.28813559322033905,1.0,1,1,2
2119,4,2,0.6610169491525424,1.0,1,1,1
2120,4,2,0.3220338983050847,1.0,1,1,2
2121,8,2,0.45762711864406785,1.0,1,1,2
2122,3,1,0.576271186440678,1.0,1,1,2
2123,5,2,0.42372881355932207,1.0,1,1,3
2124,8,2,0.3220338983050847,1.0,1,1,1
2125,5,1,0.49152542372881364,1.0,1,1,2
2126,5,1,0.6610169491525424,1.0,1,1,1
2127,5,2,0.49152542372881364,1.0,1,1,2
2128,8,2,0.6101694915254237,1.0,1,1,1
2129,5,2,0.3559322033898305,1.0,1,1,3
2130,5,2,0.42372881355932207,1.0,1,1,3
2131,4,1,0.33898305084745767,1.0,1,1,2
2132,5,2,0.2711864406779661,1.0,1,1,2
2133,4,2,0.23728813559322032,1.0,1,1,1
2134,5,1,0.23728813559322032,1.0,1,1,2
2135,4,1,0.49152542372881364,1.0,1,1,2
2136,5,2,0.49152542372881364,1.0,1,1,3
2137,5,2,0.5254237288135593,1.0,1,1,3
2138,8,1,0.6610169491525424,1.0,1,1,1
2139,5,2,0.3898305084745763,1.0,1,1,1
2140,8,1,0.3220338983050847,1.0,1,1,1
2141,6,1,0.1864406779661017,1.0,1,1,2
2142,9,2,0.6271186440677967,1.0,1,1,1
2143,5,2,0.45762711864406785,1.0,1,1,2
2144,8,2,0.3220338983050847,1.0,1,1,1
2145,4,2,0.576271186440678,1.0,1,1,2
2146,8,2,0.11864406779661019,1.0,1,1,1
2147,8,1,0.1864406779661017,1.0,1,1,2
2148,8,1,0.16949152542372886,1.0,1,1,3
2149,4,2,0.1016949152542373,1.0,1,1,1
2150,8,2,0.15254237288135597,1.0,1,1,1
2151,8,1,0.16949152542372886,1.0,1,1,1
2152,8,1,0.16949152542372886,1.0,1,1,1
2153,8,1,0.16949152542372886,1.0,1,1,2
2154,8,1,0.13559322033898308,1.0,1,1,1
2155,8,2,0.11864406779661019,1.0,1,1,1
2156,8,2,0.1016949152542373,1.0,1,1,1
2157,6,1,0.37288135593220345,1.0,1,1,3
2158,4,2,0.5254237288135593,1.0,1,1,1
2159,8,1,0.16949152542372886,1.0,1,1,2
2160,3,2,0.3898305084745763,1.0,1,1,1
2161,8,2,0.1016949152542373,1.0,1,1,1
2162,8,2,0.6101694915254237,1.0,1,1,2
2163,8,1,0.3050847457627119,1.0,1,1,3
2164,5,1,0.6610169491525424,1.0,1,1,2
2165,5,2,0.16949152542372886,1.0,1,1,2
2166,8,1,0.1864406779661017,1.0,1,1,2
2167,4,2,0.1016949152542373,1.0,1,1,1
2168,8,2,0.15254237288135597,1.0,1,1,1
2169,7,1,0.576271186440678,1.0,1,1,2
2170,5,2,0.6610169491525424,1.0,1,1,1
2171,5,2,0.6271186440677967,1.0,1,1,1
2172,6,1,0.5084745762711864,1.0,1,1,2
2173,9,1,0.37288135593220345,1.0,1,1,2
2174,8,1,0.5423728813559323,1.0,1,1,3
2175,5,2,0.7627118644067796,1.0,1,1,2
2176,6,2,0.20338983050847464,1.0,1,1,2
2177,3,1,0.45762711864406785,1.0,1,1,2
2178,5,2,0.23728813559322032,1.0,1,1,1
2179,9,1,0.42372881355932207,1.0,1,1,1
2180,6,2,0.3050847457627119,1.0,1,1,1
2181,4,2,0.7796610169491525,1.0,1,1,2
2182,5,2,0.4067796610169491,1.0,1,1,1
2183,5,2,0.20338983050847464,1.0,1,1,1
2184,5,2,0.37288135593220345,1.0,1,1,2
2185,5,2,0.6610169491525424,1.0,1,1,2
2186,8,1,0.23728813559322032,1.0,1,1,1
2187,5,2,0.37288135593220345,1.0,1,1,3
2188,3,1,0.5084745762711864,1.0,1,1,2
2189,5,2,0.20338983050847464,1.0,1,1,1
2190,5,2,0.33898305084745767,1.0,1,1,2
2191,5,2,0.42372881355932207,1.0,1,1,2
2192,5,2,0.20338983050847464,1.0,1,1,1
2193,8,1,0.3050847457627119,1.0,1,1,2
2194,5,2,0.20338983050847464,1.0,1,1,1
2195,5,2,0.33898305084745767,1.0,1,1,1
2196,5,2,0.37288135593220345,1.0,1,1,1
2197,5,1,0.4745762711864407,1.0,1,1,3
2198,5,2,0.20338983050847464,1.0,1,1,1
2199,5,1,0.3050847457627119,1.0,1,1,2
2200,8,1,0.4745762711864407,1.0,1,1,2
2201,5,2,0.1864406779661017,1.0,1,1,1
2202,5,1,0.4406779661016949,1.0,1,1,1
2203,5,2,0.42372881355932207,1.0,1,1,2
2204,5,2,0.4745762711864407,1.0,1,1,3
2205,5,2,0.7118644067796609,1.0,1,1,1
2206,5,2,0.33898305084745767,1.0,1,1,1
2207,5,2,0.49152542372881364,1.0,1,1,2
2208,8,1,0.4406779661016949,1.0,1,1,1
2209,5,1,0.4745762711864407,1.0,1,1,2
2210,5,2,0.6610169491525424,1.0,1,1,1
2211,5,1,0.49152542372881364,1.0,1,1,2
2212,8,1,0.49152542372881364,1.0,1,1,2
2213,5,2,0.49152542372881364,1.0,1,1,1
2214,8,2,0.49152542372881364,1.0,1,1,1
2215,4,2,0.6440677966101696,1.0,1,1,2
2216,2,2,0.01694915254237289,1.0,1,1,3
2217,5,2,0.2711864406779661,1.0,1,1,3
2218,6,2,0.2711864406779661,1.0,1,1,2
2219,4,1,0.5084745762711864,1.0,1,1,2
2220,4,1,0.37288135593220345,1.0,1,1,3
2221,3,2,0.3050847457627119,1.0,1,1,3
2222,3,1,0.5254237288135593,1.0,1,1,3
2223,4,1,0.23728813559322032,1.0,1,1,3
2224,6,1,0.7796610169491525,1.0,1,1,4
2225,4,1,0.3220338983050847,1.0,1,1,2
2226,3,2,0.5593220338983051,1.0,1,1,3
2227,6,1,0.49152542372881364,1.0,1,1,2
2228,4,1,0.20338983050847464,1.0,1,1,3
2229,8,1,0.6949152542372881,1.0,1,1,3
2230,3,2,0.11864406779661019,1.0,1,1,3
2231,3,1,0.5593220338983051,1.0,1,1,2
2232,8,2,0.5932203389830508,1.0,1,1,1
2233,6,2,0.20338983050847464,1.0,1,1,3
2234,4,1,0.6440677966101696,1.0,1,1,2
2235,5,1,0.23728813559322032,1.0,1,1,2
2236,5,2,0.5423728813559323,1.0,1,1,2
2237,5,2,0.28813559322033905,1.0,1,1,2
2238,5,1,0.28813559322033905,1.0,1,1,5
2239,5,1,0.13559322033898308,1.0,1,1,1
2240,5,1,0.6271186440677967,1.0,1,1,2
2241,8,2,0.20338983050847464,1.0,1,1,2
2242,5,2,0.08474576271186446,1.0,1,1,1
2243,6,1,0.33898305084745767,1.0,1,1,2
2244,5,2,0.16949152542372886,1.0,1,1,3
2245,5,2,0.15254237288135597,1.0,1,1,2
2246,4,1,0.5254237288135593,1.0,1,1,1
2247,5,1,0.13559322033898308,1.0,1,1,2
2248,8,1,0.25423728813559326,1.0,1,1,1
2249,5,2,0.3559322033898305,1.0,1,1,4
2250,5,1,0.3898305084745763,1.0,1,1,2
2251,5,2,0.22033898305084748,1.0,1,1,3
2252,5,2,0.4406779661016949,1.0,1,1,1
2253,8,2,0.3559322033898305,1.0,1,1,4
2254,8,1,0.13559322033898308,1.0,1,1,1
2255,6,1,0.15254237288135597,1.0,1,1,2
2256,3,1,0.45762711864406785,1.0,1,1,2
2257,2,1,0.20338983050847464,1.0,1,1,2
2258,3,2,0.6101694915254237,1.0,1,1,2
2259,4,2,0.3898305084745763,1.0,1,1,4
2260,2,2,0.6101694915254237,1.0,1,1,4
2261,3,2,0.22033898305084748,1.0,1,1,3
2262,3,1,0.3050847457627119,1.0,1,1,3
2263,3,1,0.7627118644067796,1.0,1,1,2
2264,8,1,0.6271186440677967,1.0,1,1,4
2265,6,1,0.06779661016949157,1.0,1,1,2
2266,6,1,0.6610169491525424,1.0,1,1,2
2267,6,2,0.7118644067796609,1.0,1,1,2
2268,3,1,0.45762711864406785,1.0,1,1,4
2269,7,1,0.42372881355932207,1.0,1,1,2
2270,7,2,0.5932203389830508,1.0,1,1,3
2271,6,2,0.4406779661016949,1.0,1,1,2
2272,7,1,0.7118644067796609,1.0,1,0,2
2273,9,1,0.6610169491525424,1.0,1,1,4
2274,8,1,0.5932203389830508,1.0,1,1,2
2275,6,2,0.3898305084745763,1.0,1,1,4
2276,9,1,0.7457627118644068,1.0,1,1,2
2277,8,2,0.4406779661016949,1.0,1,1,2
2278,4,2,0.33898305084745767,1.0,1,1,4
2279,8,2,0.576271186440678,1.0,1,1,2
2280,8,1,0.7118644067796609,1.0,1,1,4
2281,7,1,0.5423728813559323,1.0,1,1,3
2282,3,2,0.7457627118644068,1.0,1,1,1
2283,3,2,0.6440677966101696,1.0,1,1,4
2284,4,2,0.6949152542372881,1.0,1,1,1
2285,3,1,0.28813559322033905,1.0,1,1,1
2286,6,1,0.1864406779661017,1.0,1,1,2
2287,8,1,0.1016949152542373,1.0,1,1,2
2288,3,2,0.6440677966101696,1.0,1,1,2
2289,3,2,0.28813559322033905,1.0,1,1,3
2290,6,1,0.7118644067796609,1.0,1,1,3
2291,6,1,0.4745762711864407,1.0,1,1,4
2292,8,2,0.49152542372881364,1.0,1,1,3
2293,3,1,0.6440677966101696,1.0,1,1,2
2294,6,2,0.16949152542372886,1.0,1,1,2
2295,8,2,0.3559322033898305,1.0,1,1,3
2296,4,2,0.576271186440678,1.0,1,1,2
2297,4,1,0.16949152542372886,1.0,1,1,3
2298,4,1,0.25423728813559326,1.0,1,1,3
2299,3,2,0.49152542372881364,1.0,1,1,3
2300,7,2,0.06779661016949157,1.0,1,1,3
2301,3,1,0.08474576271186446,1.0,1,1,2
2302,7,2,0.3898305084745763,1.0,1,1,4
2303,8,2,0.3220338983050847,1.0,1,1,4
2304,4,1,0.45762711864406785,1.0,1,1,2
2305,3,1,0.08474576271186446,1.0,1,1,2
2306,5,1,0.6271186440677967,1.0,1,1,2
2307,9,1,0.6271186440677967,1.0,1,1,2
2308,4,2,0.2711864406779661,1.0,1,1,3
2309,3,2,0.4067796610169491,1.0,1,1,3
2310,4,2,0.08474576271186446,1.0,1,1,6
2311,6,1,0.37288135593220345,1.0,1,1,3
2312,2,1,0.4406779661016949,1.0,1,1,4
2313,4,2,0.4067796610169491,1.0,1,1,4
2314,4,1,0.3898305084745763,1.0,1,1,3
2315,3,1,0.3050847457627119,1.0,1,1,3
2316,8,2,0.6440677966101696,1.0,1,1,3
2317,3,1,0.3898305084745763,1.0,1,1,5
2318,3,1,0.28813559322033905,1.0,1,1,3
2319,5,1,0.6610169491525424,1.0,1,1,2
2320,2,2,0.7118644067796609,1.0,1,1,2
2321,9,2,0.3898305084745763,1.0,1,1,2
2322,5,1,0.1864406779661017,1.0,1,1,2
2323,4,2,0.6101694915254237,1.0,1,1,2
2324,4,1,0.3220338983050847,1.0,1,1,1
2325,8,2,0.13559322033898308,1.0,1,1,2
2326,4,2,0.5593220338983051,1.0,1,1,2
2327,5,2,0.4745762711864407,1.0,1,1,5
2328,5,2,0.42372881355932207,1.0,1,1,2
2329,8,2,0.5593220338983051,1.0,1,1,2
2330,8,1,0.37288135593220345,1.0,1,1,1
2331,5,1,0.6101694915254237,1.0,1,1,2
2332,5,2,0.22033898305084748,1.0,1,1,3
2333,5,2,0.6610169491525424,1.0,1,1,1
2334,2,2,0.4745762711864407,1.0,1,1,2
